GISYEARJOIN,IDyear_x,LAT,LON,AREA,Nviolations,Was complaint,Inspection Number,CrimeIsArson,CrimeIsOther,Structure_fire,Vehicle_fire,External_fire,Year Property Built,Assessed Land Value,Number of Units,Lot Area,COMH,COMM,COMO,COMR,GOVT,IND,MISC,MRES,SRES,UnkownUseType,A,B,C,D,S,H7X001,H7X002,H7X003,H7X004,H7X005,H7X006,H7X007,H7X008,H8C001,H8C002,H8C003,H8C004,H8C005,H8C006,H8C007,H8C008,H8C009,IFC001,IFF001,IFF002,IFF003,IFF004,Urban,SF_pred,VF_pred,EF_pred,minyr,maxyr,sdyr,resunits
G060075003120110042016,2016,37.723161499999996,-122.4527172,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002300120082016,2016,37.7347842,-122.3986496,5444.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1941.3529411764707,182654.05882352943,1.0,1834.4117647058827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,65,5,22,0,35,0,0,3,19,11,6,5,2,3,8,6,2,19,19,11,3,5,1,0.0,0.0,0.0,1941.0,1942.0,0.4850712500726619,18.0
G060075002300310142016,2016,37.733613399999996,-122.39553970000001,17249.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1985.5636363636365,175915.3818181818,1.0,2158.170181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,143,23,42,0,74,0,0,4,56,39,25,14,5,9,17,11,6,56,56,39,10,7,1,0.0,0.0,0.0,1984.0,1987.0,0.8280786712108482,56.0
G060075006150060072016,2016,37.783636,-122.3887995,19049.0,0.0,0.0,2.0,0.0,140.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1900.0,1989.0,62.93250352560272,2.0
G060075006150060122016,2016,37.7815312,-122.3909155,18592.0,0.0,2.0,8.0,0.0,34.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0.0,0.0,0.0,1904.0,2004.0,37.08998067762595,7.0
G060075002570220052016,2016,37.7298265,-122.4037491,11930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002570210012016,2016,37.7272508,-122.4025832,3727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002580020252016,2016,37.717494200000004,-122.3997919,1616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002330010092016,2016,37.729437299999994,-122.3970373,9785.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1991.3076923076926,237087.92307692303,0.9615384615384616,1946.5384615384612,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.9230769230769232,0.0,0.0,0.0,0.07692307692307693,0.8846153846153846,0.038461538461538464,128,5,6,1,105,0,6,5,24,24,17,7,1,6,0,0,0,24,24,20,1,3,1,0.0,0.0,0.0,1900.0,1999.0,20.425022361347352,26.0
G060075002320020142016,2016,37.7281402,-122.38126799999999,8320.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1939.571428571429,125823.14285714286,1.0,2525.142857142857,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.7857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,44,3,27,0,0,0,14,0,13,10,5,5,2,3,3,2,1,15,13,5,2,6,1,0.0,1.0,0.0,1900.0,1965.0,23.104936598876343,15.0
G060075002340020022016,2016,37.7222004,-122.38597209999999,17075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003540010062016,2016,37.7421581,-122.5075283,16634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006040010102016,2016,37.7354684,-122.5041991,3583.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006040010092016,2016,37.7347997,-122.50011509999999,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003310040342016,2016,37.733484999999995,-122.49348159999998,3706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001320030072016,2016,37.7939652,-122.44119450000001,8029.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1945.0,706176.8333333335,1.0,3006.861666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27,16,0,0,10,0,0,1,12,10,9,1,1,0,2,2,0,15,12,6,6,0,1,0.0,0.0,0.0,1937.0,2011.0,20.230340250887235,15.0
G060075001320030112016,2016,37.793079799999994,-122.44059320000001,15472.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1934.0,156845.0,1.0,3998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35,33,0,0,1,0,0,1,15,10,9,1,0,1,5,4,1,16,15,5,10,0,1,0.0,0.0,0.0,1900.0,1990.0,28.48890392870225,17.0
G060075001340020072016,2016,37.788422100000005,-122.4413888,15127.0,3.0,0.0,9.0,0.0,21.0,0.0,1.0,0.0,1908.611111111111,579701.3333333335,2.555555555555556,2957.152777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,0.0,1.0,0.0,225,191,7,0,16,0,2,9,145,37,31,6,2,4,108,84,24,153,145,17,1,127,1,0.0,0.0,0.0,1883.0,1987.0,24.56478315451965,29.0
G060075001530020032016,2016,37.785605100000005,-122.44082,15169.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,1914.2,341575.6,2.0,2731.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52,39,0,0,7,0,1,5,23,5,3,2,0,2,18,6,12,25,23,9,0,14,1,0.0,0.0,0.0,1900.0,2012.0,39.02416833560606,15.0
G060075001280010162016,2016,37.7963098,-122.43786440000001,15294.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1908.5,191339.25,3.125,3289.57875,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71,65,0,0,3,0,0,3,42,10,9,1,0,1,32,21,11,47,42,9,4,29,1,0.0,0.0,1.0,1900.0,1994.0,23.375876003849964,20.0
G060075001300040052016,2016,37.7955872,-122.43603159999999,15410.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,1908.466666666667,241938.0666666667,3.066666666666667,3165.431333333333,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.4,0.5333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,162,143,0,0,14,0,2,3,80,25,21,4,1,3,55,38,17,89,80,15,11,54,1,0.0,0.0,0.0,1900.0,1965.0,15.00353493700934,34.0
G060075001300030022016,2016,37.7969368,-122.4329311,15341.0,1.0,3.0,10.0,0.0,58.0,0.0,0.0,1.0,1919.333333333333,424791.88888888893,5.333333333333333,3293.777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,151,129,2,0,12,0,1,7,100,24,21,3,2,1,76,63,13,111,100,13,4,83,1,0.0,0.0,0.0,1880.0,1970.0,21.322305049893025,22.0
G060075001320010012016,2016,37.7950592,-122.4325513,15802.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,1942.0,396515.0,3.0,2511.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,98,77,4,0,10,0,4,3,53,19,18,1,0,1,34,26,8,67,53,15,10,28,1,0.0,0.0,0.0,1900.0,1974.0,25.11924194297019,20.0
G060075001350010052016,2016,37.7912557,-122.43347140000002,14483.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1900.0,389895.25,2.4375,2648.074375,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.5,0.3125,0.0,0.0,0.0,0.0,1.0,0.0,97,86,2,0,6,0,0,3,51,21,20,1,0,1,30,24,6,60,51,17,5,29,1,0.0,0.0,0.0,1895.0,1986.0,17.591574462324008,36.0
G060075001530010012016,2016,37.7879059,-122.4378544,15741.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,1910.5454545454545,329929.63636363635,3.8181818181818175,2649.763636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0,167,123,3,0,34,0,2,5,96,29,25,4,1,3,67,51,16,104,96,29,1,66,1,0.0,0.0,0.0,1880.0,1978.0,20.390156130426572,34.0
G060075001340010022016,2016,37.7899614,-122.43658329999998,14379.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1909.1818181818185,288849.36363636365,2.227272727272727,2712.901818181818,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.3636363636363637,0.0,0.0,0.0,0.0,1.0,0.0,125,110,1,1,10,0,0,3,62,23,22,1,0,1,39,29,10,74,62,22,7,33,1,0.0,0.0,0.0,1873.0,1940.0,15.18452176659599,38.0
G060075001530010082016,2016,37.7862391,-122.4358318,15362.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,1903.1904761904761,457499.52380952385,2.2857142857142856,2471.53,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.6190476190476191,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,228,178,7,0,29,0,6,8,101,40,32,8,4,4,61,27,34,105,101,27,2,72,1,0.0,0.0,0.0,1880.0,1963.0,13.960153505097498,37.0
G060075001350020042016,2016,37.789267200000005,-122.43475659999999,15370.0,0.0,0.0,3.0,0.0,76.0,0.0,0.0,0.0,1907.5,352496.2,3.0,2792.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,0.0,190,166,7,0,11,1,2,3,117,29,24,5,1,4,88,64,24,129,117,12,3,102,1,0.0,0.0,0.0,1877.0,1989.0,28.032553827185847,28.0
G060075001520030072016,2016,37.786448299999996,-122.4341889,15440.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,2.0,1905.333333333333,317813.0,5.0,3757.333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,228,159,6,1,42,0,3,17,131,48,42,6,2,4,83,59,24,139,131,65,22,44,1,0.0,0.0,0.0,1900.0,2000.0,41.91360161093292,9.0
G060075001290120032016,2016,37.8022227,-122.4289386,15313.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1923.708333333333,212901.41666666663,2.75,2821.677083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,179,142,2,0,27,2,2,4,104,33,29,4,1,3,71,56,15,114,104,23,8,73,1,0.0,0.0,0.0,1923.0,1929.0,1.4800715064806502,38.0
G060075001300020032016,2016,37.7975631,-122.4279967,15406.0,3.0,1.0,6.0,0.0,27.0,0.0,0.0,0.0,1916.5,274862.66666666674,2.0,3195.833333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,89,80,2,0,5,0,0,2,57,12,10,2,1,1,45,33,12,66,57,7,1,49,1,0.0,0.0,0.0,1885.0,1978.0,23.61416040066996,21.0
G060075001770020472016,2016,37.769687700000006,-122.4167601,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002110020002016,2016,37.7525977,-122.42585590000002,17174.0,1.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,1911.3181818181815,322639.13636363635,2.772727272727273,2830.7613636363635,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.7727272727272727,0.18181818181818185,0.0,0.0,0.0,0.0,1.0,0.0,219,171,2,0,20,0,3,23,125,32,30,2,0,2,93,61,32,131,125,12,4,109,1,0.0,0.0,0.0,1875.0,2004.0,28.115244387466458,37.0
G060075002060020002016,2016,37.7577576,-122.4269037,17350.0,0.0,1.0,4.0,0.0,32.0,0.0,0.0,0.0,1913.058823529412,218085.41176470587,2.7058823529411766,2643.882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0,0.0,1.0,0.0,194,157,0,0,22,0,6,9,108,23,18,5,3,2,85,46,39,117,108,32,2,74,1,0.0,0.0,0.0,1875.0,1995.0,19.94961908376446,36.0
G060075002070030022016,2016,37.7559521,-122.42356609999999,8453.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,1919.5,328964.5,2.1666666666666665,3312.083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,97,81,1,0,10,0,3,2,57,11,8,3,2,1,46,33,13,61,57,7,5,45,1,0.0,0.0,0.0,1885.0,1962.0,24.960969532452122,16.0
G060075002060010002016,2016,37.7621574,-122.4273295,34712.0,0.0,0.0,2.0,0.0,83.0,0.0,1.0,2.0,1910.2,369172.1,3.9,2782.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,0.0,127,107,0,0,11,0,3,6,74,14,12,2,2,0,60,30,30,81,74,10,0,64,1,0.0,0.0,2.0,1900.0,1930.0,8.783913868950552,21.0
G060075002020010112016,2016,37.769344399999994,-122.4255756,11780.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1913.8181818181815,277723.0909090909,3.5454545454545454,2308.2727272727275,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.18181818181818185,0.0,0.0,0.0,0.0,1.0,0.0,111,83,1,0,10,0,10,7,61,12,9,3,1,2,49,28,21,66,61,12,2,47,1,0.0,0.0,0.0,1873.0,1980.0,40.33123721945779,24.0
G060075001770010062016,2016,37.7691014,-122.4074648,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001770010012016,2016,37.7691063,-122.40532639999999,4208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1900.0,1900.0,0.0,3.0
G060075006140030032016,2016,37.7559342,-122.40030420000001,22318.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1920.3584905660375,352849.3773584905,1.6037735849056605,2565.509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528301886792453,0.5471698113207547,0.0,0.0,0.0,0.0,1.0,0.0,227,158,0,0,40,0,11,18,105,52,38,14,2,12,53,36,17,116,105,53,3,49,1,0.0,0.0,0.0,1900.0,2005.0,29.348592876765924,65.0
G060075006140010212016,2016,37.7512151,-122.40329799999999,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002280210092016,2016,37.761267100000005,-122.4076537,11834.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,3.0,1921.875,124149.375,1.0,2810.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75,0.0,0.0,0.0,0.0,0.875,0.125,37,27,0,0,9,0,0,1,19,4,3,1,1,0,15,9,6,19,19,10,1,8,1,0.0,0.0,0.0,1900.0,1949.0,15.765544105814461,15.0
G060075006140010042016,2016,37.752582000000004,-122.40044350000001,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,4,3,1,0,0,0,1,4,2,0,2,0,2,2,1,1,4,4,1,0,3,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006140020072016,2016,37.756603999999996,-122.39430729999998,63105.0,1.0,0.0,5.0,0.0,46.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,217,88,58,0,55,3,2,11,91,48,33,15,0,15,43,23,20,97,91,53,0,38,1,0.0,0.0,0.0,1900.0,2006.0,39.032038122547476,5.0
G060075002270410072016,2016,37.7631346,-122.4052114,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002280210042016,2016,37.762528499999995,-122.40777279999999,11592.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,174,54,12,4,56,0,31,17,63,48,15,33,1,32,15,13,2,63,63,1,0,62,1,0.0,0.0,1.0,1924.0,1983.0,33.77869150810907,3.0
G060075002270410232016,2016,37.7611088,-122.40626609999998,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002260010112016,2016,37.7636518,-122.38931940000002,11854.0,0.0,1.0,3.0,0.0,15.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,244,177,5,0,43,1,6,12,131,39,35,4,1,3,92,50,42,134,131,74,0,57,1,0.0,0.0,1.0,1900.0,2002.0,36.67661710714664,12.0
G060075002260010182016,2016,37.762386799999994,-122.38921529999999,11442.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1900.0,256025.0,2.0,2247.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,20,0,0,3,0,0,0,13,5,4,1,1,0,8,5,3,16,13,9,2,2,1,0.0,0.0,0.0,1900.0,2007.0,46.038027759668424,6.0
G060075002260020172016,2016,37.7547195,-122.38847150000001,11747.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002260020122016,2016,37.756617799999994,-122.388669,22935.0,5.0,1.0,2.0,1.0,53.0,0.0,0.0,0.0,1925.952380952381,242194.1428571429,2.4761904761904763,2419.3809523809523,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.0,0.5238095238095238,0.2380952380952381,0.0,0.0,0.0,0.047619047619047616,0.8571428571428571,0.09523809523809523,144,109,5,2,19,0,2,7,72,22,19,3,1,2,50,25,25,78,72,20,0,52,1,0.0,0.0,3.0,1885.0,2003.0,41.95467293735929,29.0
G060075004780130082016,2016,37.779724200000004,-122.49276210000001,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004780130122016,2016,37.7798231,-122.4906463,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075098030010342016,2016,37.7712399,-122.48027090000001,12007.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004770120032016,2016,37.7802586,-122.48097390000001,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,0,0,0,8,0,0,0,2,0,0,0,0,0,2,0,2,2,2,0,0,2,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004760030002016,2016,37.775923399999996,-122.47227209999998,8465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
